ts;Time;temp1;temp2;Package-id-0;Core-0-temp;Core-1-temp;Thread-0-freq;Thread-1-freq;Thread-2-freq;Thread-3-freq;
1556097644;2019-04-24-13:20;+27.8;+29.8;+63.0;+63.0;+50.0;3500.001;3500.008;3500.066;3499.998;
1556097647;2019-04-24-13:20;+27.8;+29.8;+60.0;+51.0;+62.0;3500.003;3499.999;3500.002;3499.997;
1556097650;2019-04-24-13:20;+27.8;+29.8;+41.0;+40.0;+40.0;860.345;895.849;812.539;843.568;
1556097653;2019-04-24-13:20;+27.8;+29.8;+41.0;+40.0;+39.0;800.059;800.018;800.011;800.036;
1556097656;2019-04-24-13:20;+27.8;+29.8;+54.0;+54.0;+49.0;3500.003;3500.011;3500.007;3500.001;
1556097659;2019-04-24-13:20;+27.8;+29.8;+39.0;+39.0;+39.0;869.537;895.873;852.409;845.408;
1556097662;2019-04-24-13:21;+27.8;+29.8;+40.0;+39.0;+39.0;900.004;899.999;900.003;900.002;
1556097665;2019-04-24-13:21;+27.8;+29.8;+44.0;+43.0;+43.0;1398.472;1398.664;1392.902;1397.197;
1556097669;2019-04-24-13:21;+27.8;+29.8;+40.0;+39.0;+39.0;838.199;956.103;818.321;1063.863;
1556097672;2019-04-24-13:21;+27.8;+29.8;+58.0;+58.0;+51.0;3500.053;3500.006;3500.006;3499.998;
1556097675;2019-04-24-13:21;+27.8;+29.8;+40.0;+39.0;+39.0;900.000;900.008;900.002;900.004;
1556097678;2019-04-24-13:21;+27.8;+29.8;+39.0;+38.0;+38.0;800.009;800.005;800.004;800.002;
1556097681;2019-04-24-13:21;+27.8;+29.8;+39.0;+38.0;+39.0;900.107;900.009;900.030;900.009;
1556097684;2019-04-24-13:21;+27.8;+29.8;+40.0;+39.0;+38.0;900.094;900.031;900.007;900.000;
1556097687;2019-04-24-13:21;+27.8;+29.8;+58.0;+57.0;+58.0;3500.125;3500.060;3500.003;3500.004;
1556097690;2019-04-24-13:21;+27.8;+29.8;+39.0;+38.0;+39.0;899.999;900.003;899.998;900.000;
1556097693;2019-04-24-13:21;+27.8;+29.8;+39.0;+38.0;+39.0;847.003;828.309;804.532;805.129;
1556097696;2019-04-24-13:21;+27.8;+29.8;+40.0;+38.0;+39.0;900.004;900.001;900.002;900.003;
1556097699;2019-04-24-13:21;+27.8;+29.8;+39.0;+38.0;+39.0;1296.025;1522.948;1275.444;1446.032;
1556097702;2019-04-24-13:21;+27.8;+29.8;+40.0;+39.0;+39.0;1262.384;1368.994;1357.812;1358.961;
1556097705;2019-04-24-13:21;+27.8;+29.8;+39.0;+38.0;+39.0;1700.021;1700.016;1700.009;1700.012;
1556097708;2019-04-24-13:21;+27.8;+29.8;+67.0;+67.0;+57.0;3499.992;3500.011;3500.001;3500.001;
1556097711;2019-04-24-13:21;+27.8;+29.8;+42.0;+42.0;+42.0;2500.008;2500.001;2500.003;2500.002;
1556097714;2019-04-24-13:21;+27.8;+29.8;+41.0;+41.0;+41.0;1522.783;2002.885;2073.685;1978.147;
1556097717;2019-04-24-13:21;+27.8;+29.8;+56.0;+55.0;+56.0;3500.003;3499.999;3500.001;3500.002;
1556097720;2019-04-24-13:22;+27.8;+29.8;+40.0;+39.0;+39.0;900.003;899.998;900.003;900.005;
1556097723;2019-04-24-13:22;+27.8;+29.8;+41.0;+41.0;+40.0;2951.129;2861.758;2469.752;2533.302;
1556097726;2019-04-24-13:22;+27.8;+29.8;+40.0;+38.0;+38.0;2727.106;2089.324;2122.555;1894.283;
1556097729;2019-04-24-13:22;+27.8;+29.8;+42.0;+41.0;+41.0;900.001;900.000;899.999;899.999;
1556097732;2019-04-24-13:22;+27.8;+29.8;+62.0;+50.0;+62.0;3475.361;3494.114;3491.925;3490.500;
1556097735;2019-04-24-13:22;+27.8;+29.8;+40.0;+39.0;+39.0;868.532;830.736;833.932;835.004;
1556097738;2019-04-24-13:22;+27.8;+29.8;+40.0;+38.0;+39.0;909.455;902.067;1093.996;912.658;
1556097741;2019-04-24-13:22;+27.8;+29.8;+39.0;+38.0;+38.0;800.049;800.008;800.026;800.008;
1556097745;2019-04-24-13:22;+27.8;+29.8;+40.0;+39.0;+39.0;833.194;834.023;847.348;823.074;
1556097748;2019-04-24-13:22;+27.8;+29.8;+56.0;+55.0;+56.0;3500.016;3500.000;3500.071;3500.018;
1556097751;2019-04-24-13:22;+27.8;+29.8;+41.0;+40.0;+40.0;870.150;870.205;861.298;860.775;
1556097754;2019-04-24-13:22;+27.8;+29.8;+44.0;+43.0;+44.0;2900.077;2900.024;2900.009;2900.007;
1556097757;2019-04-24-13:22;+27.8;+29.8;+40.0;+38.0;+38.0;900.002;900.006;900.008;900.008;
1556097760;2019-04-24-13:22;+27.8;+29.8;+40.0;+39.0;+38.0;900.003;900.003;900.000;900.001;
1556097763;2019-04-24-13:22;+27.8;+29.8;+39.0;+39.0;+38.0;900.041;899.998;900.006;899.998;
1556097766;2019-04-24-13:22;+27.8;+29.8;+47.0;+45.0;+47.0;2900.034;2900.139;2900.346;2900.249;
1556097769;2019-04-24-13:22;+27.8;+29.8;+40.0;+39.0;+39.0;808.826;816.311;801.166;809.424;
1556097772;2019-04-24-13:22;+27.8;+29.8;+39.0;+38.0;+38.0;800.002;800.005;800.000;800.004;
1556097775;2019-04-24-13:22;+27.8;+29.8;+53.0;+46.0;+53.0;3500.058;3500.010;3500.229;3500.003;
1556097778;2019-04-24-13:22;+27.8;+29.8;+40.0;+39.0;+39.0;813.588;825.690;831.744;805.151;
1556097781;2019-04-24-13:23;+27.8;+29.8;+39.0;+38.0;+38.0;800.021;800.039;800.010;800.005;
1556097784;2019-04-24-13:23;+27.8;+29.8;+41.0;+41.0;+40.0;2100.558;2100.005;2100.005;2100.070;
1556097787;2019-04-24-13:23;+27.8;+29.8;+39.0;+39.0;+38.0;848.997;863.950;875.524;899.396;
1556097790;2019-04-24-13:23;+27.8;+29.8;+39.0;+39.0;+39.0;827.259;800.426;805.843;831.796;
1556097793;2019-04-24-13:23;+27.8;+29.8;+44.0;+44.0;+43.0;2300.026;2300.010;2300.005;2300.005;
1556097796;2019-04-24-13:23;+27.8;+29.8;+39.0;+38.0;+39.0;800.001;800.008;800.002;800.006;
1556097799;2019-04-24-13:23;+27.8;+29.8;+56.0;+56.0;+51.0;3500.007;3500.050;3500.028;3500.064;
1556097802;2019-04-24-13:23;+27.8;+29.8;+40.0;+39.0;+39.0;900.008;900.000;900.007;900.001;
1556097805;2019-04-24-13:23;+27.8;+29.8;+39.0;+39.0;+38.0;900.117;900.042;900.036;900.013;
1556097808;2019-04-24-13:23;+27.8;+29.8;+53.0;+53.0;+51.0;3200.009;3200.101;3200.083;3200.029;
1556097811;2019-04-24-13:23;+27.8;+29.8;+40.0;+38.0;+39.0;1704.892;1781.957;1855.836;1927.884;
1556097814;2019-04-24-13:23;+27.8;+29.8;+42.0;+41.0;+41.0;812.492;822.289;834.631;811.486;
1556097818;2019-04-24-13:23;+27.8;+29.8;+40.0;+39.0;+39.0;899.998;899.999;900.001;900.001;
1556097821;2019-04-24-13:23;+27.8;+29.8;+57.0;+57.0;+53.0;3500.010;3500.007;3500.002;3500.000;
1556097824;2019-04-24-13:23;+27.8;+29.8;+48.0;+48.0;+46.0;2496.569;2380.525;2488.034;2465.508;
1556097827;2019-04-24-13:23;+27.8;+29.8;+40.0;+39.0;+39.0;900.008;900.020;900.005;900.007;
1556097830;2019-04-24-13:23;+27.8;+29.8;+40.0;+39.0;+39.0;808.730;921.228;1040.370;836.488;
1556097833;2019-04-24-13:23;+27.8;+29.8;+39.0;+39.0;+38.0;900.002;898.701;900.005;898.513;
1556097836;2019-04-24-13:23;+27.8;+29.8;+40.0;+39.0;+39.0;900.004;900.001;900.005;900.001;
1556097839;2019-04-24-13:23;+27.8;+29.8;+42.0;+42.0;+42.0;1700.035;1700.099;1700.099;1700.009;
1556097842;2019-04-24-13:24;+27.8;+29.8;+40.0;+39.0;+39.0;800.024;800.088;800.009;800.036;
1556097845;2019-04-24-13:24;+27.8;+29.8;+58.0;+58.0;+49.0;3500.007;3500.005;3500.004;3500.166;
1556097848;2019-04-24-13:24;+27.8;+29.8;+63.0;+63.0;+60.0;3499.999;3499.999;3500.000;3500.001;
1556097851;2019-04-24-13:24;+27.8;+29.8;+39.0;+38.0;+38.0;799.997;800.001;800.000;800.005;
1556097854;2019-04-24-13:24;+27.8;+29.8;+39.0;+39.0;+38.0;800.000;800.000;800.009;800.003;
1556097857;2019-04-24-13:24;+27.8;+29.8;+41.0;+40.0;+40.0;820.235;819.372;829.299;825.271;
1556097860;2019-04-24-13:24;+27.8;+29.8;+40.0;+39.0;+39.0;1413.016;1777.496;1347.838;1485.015;
1556097863;2019-04-24-13:24;+27.8;+29.8;+40.0;+40.0;+40.0;3219.232;3165.080;3147.217;3168.895;
1556097866;2019-04-24-13:24;+27.8;+29.8;+40.0;+38.0;+39.0;900.003;900.006;900.000;900.001;
1556097869;2019-04-24-13:24;+27.8;+29.8;+50.0;+50.0;+48.0;2900.023;2900.016;2900.037;2900.055;
1556097872;2019-04-24-13:24;+27.8;+29.8;+40.0;+39.0;+39.0;800.005;800.020;800.008;800.014;
1556097875;2019-04-24-13:24;+27.8;+29.8;+39.0;+38.0;+38.0;900.015;900.004;900.006;900.012;
1556097878;2019-04-24-13:24;+27.8;+29.8;+41.0;+41.0;+39.0;2400.038;2400.040;2400.007;2400.017;
1556097881;2019-04-24-13:24;+27.8;+29.8;+39.0;+37.0;+37.0;910.210;803.245;835.966;806.405;
1556097884;2019-04-24-13:24;+27.8;+29.8;+52.0;+52.0;+50.0;3400.006;3400.007;3400.014;3399.919;
1556097888;2019-04-24-13:24;+27.8;+29.8;+40.0;+39.0;+39.0;1662.036;1424.951;1554.086;1687.091;
1556097891;2019-04-24-13:24;+27.8;+29.8;+39.0;+38.0;+38.0;817.193;800.411;802.817;829.068;
1556097894;2019-04-24-13:24;+27.8;+29.8;+40.0;+40.0;+39.0;2540.688;2586.441;2541.829;2561.329;
1556097897;2019-04-24-13:24;+27.8;+29.8;+40.0;+38.0;+38.0;802.147;801.589;807.834;801.749;
1556097900;2019-04-24-13:25;+27.8;+29.8;+49.0;+49.0;+47.0;3200.073;3200.025;3200.006;3200.013;
1556097903;2019-04-24-13:25;+27.8;+29.8;+61.0;+50.0;+61.0;3500.001;3500.000;3500.000;3500.001;
1556097906;2019-04-24-13:25;+27.8;+29.8;+42.0;+42.0;+40.0;2000.010;2000.008;2000.007;2000.036;
1556097909;2019-04-24-13:25;+27.8;+29.8;+51.0;+51.0;+46.0;3000.005;3000.001;3000.015;3000.019;
1556097912;2019-04-24-13:25;+27.8;+29.8;+52.0;+50.0;+51.0;3500.059;3500.138;3500.005;3500.073;
1556097915;2019-04-24-13:25;+27.8;+29.8;+40.0;+39.0;+39.0;1167.941;987.683;1117.944;1008.375;
1556097918;2019-04-24-13:25;+27.8;+29.8;+55.0;+46.0;+55.0;3500.007;3500.000;3500.002;3500.001;
1556097921;2019-04-24-13:25;+27.8;+29.8;+40.0;+39.0;+39.0;805.000;805.115;804.234;800.090;
1556097924;2019-04-24-13:25;+27.8;+29.8;+40.0;+39.0;+39.0;858.974;829.450;834.618;921.912;
1556097927;2019-04-24-13:25;+27.8;+29.8;+42.0;+40.0;+40.0;1749.048;2652.265;1933.379;2081.580;
1556097930;2019-04-24-13:25;+27.8;+29.8;+61.0;+61.0;+54.0;3499.414;3500.109;3486.806;3500.002;
1556097933;2019-04-24-13:25;+27.8;+29.8;+40.0;+39.0;+39.0;800.007;800.020;800.004;800.006;
1556097936;2019-04-24-13:25;+27.8;+29.8;+40.0;+38.0;+37.0;800.008;800.004;800.003;800.005;
1556097939;2019-04-24-13:25;+27.8;+29.8;+48.0;+48.0;+44.0;3199.999;3200.075;3200.016;3200.010;
1556097942;2019-04-24-13:25;+27.8;+29.8;+39.0;+38.0;+37.0;800.067;800.026;800.007;800.012;
1556097945;2019-04-24-13:25;+27.8;+29.8;+40.0;+39.0;+39.0;800.008;800.101;800.018;800.005;
1556097948;2019-04-24-13:25;+27.8;+29.8;+39.0;+38.0;+37.0;800.008;800.005;800.006;800.005;
1556097951;2019-04-24-13:25;+27.8;+29.8;+44.0;+43.0;+42.0;1436.565;1422.783;1419.223;1421.071;
1556097954;2019-04-24-13:25;+27.8;+29.8;+40.0;+39.0;+38.0;900.007;899.993;899.999;900.000;
1556097957;2019-04-24-13:25;+27.8;+29.8;+40.0;+39.0;+39.0;900.009;900.007;900.021;900.003;
1556097960;2019-04-24-13:26;+27.8;+29.8;+44.0;+44.0;+40.0;2500.002;2500.020;2500.005;2500.151;
1556097963;2019-04-24-13:26;+27.8;+29.8;+39.0;+37.0;+37.0;800.006;800.004;800.006;800.058;
1556097967;2019-04-24-13:26;+27.8;+29.8;+66.0;+66.0;+51.0;3500.003;3500.011;3500.000;3500.001;
1556097970;2019-04-24-13:26;+27.8;+29.8;+40.0;+39.0;+39.0;800.009;800.083;800.012;800.031;
1556097973;2019-04-24-13:26;+27.8;+29.8;+39.0;+38.0;+39.0;800.003;800.002;800.021;800.004;
1556097976;2019-04-24-13:26;+27.8;+29.8;+42.0;+41.0;+40.0;807.211;820.941;802.857;803.399;
1556097979;2019-04-24-13:26;+27.8;+29.8;+39.0;+38.0;+39.0;900.000;900.004;900.003;900.003;
1556097982;2019-04-24-13:26;+27.8;+29.8;+39.0;+39.0;+38.0;800.005;800.010;800.003;800.015;
1556097985;2019-04-24-13:26;+27.8;+29.8;+39.0;+39.0;+39.0;800.020;800.009;800.010;800.013;
1556097988;2019-04-24-13:26;+27.8;+29.8;+41.0;+40.0;+41.0;858.497;874.388;861.850;861.365;
1556097991;2019-04-24-13:26;+27.8;+29.8;+43.0;+43.0;+42.0;2043.201;2252.697;2009.514;2138.259;
1556097994;2019-04-24-13:26;+27.8;+29.8;+40.0;+39.0;+39.0;900.002;900.002;900.010;899.999;
1556097997;2019-04-24-13:26;+27.8;+29.8;+61.0;+56.0;+61.0;3500.005;3500.219;3500.000;3500.002;
1556098000;2019-04-24-13:26;+27.8;+29.8;+40.0;+39.0;+39.0;800.096;800.005;800.028;800.006;
1556098003;2019-04-24-13:26;+27.8;+29.8;+50.0;+48.0;+50.0;3500.048;3500.173;3500.054;3500.041;
1556098006;2019-04-24-13:26;+27.8;+29.8;+51.0;+47.0;+51.0;3500.125;3500.085;3500.092;3500.026;
1556098009;2019-04-24-13:26;+27.8;+29.8;+39.0;+38.0;+37.0;800.005;800.093;800.007;800.025;
1556098012;2019-04-24-13:26;+27.8;+29.8;+40.0;+39.0;+39.0;2883.503;2841.254;3055.819;3007.960;
1556098015;2019-04-24-13:26;+27.8;+29.8;+39.0;+38.0;+38.0;888.680;845.463;830.503;831.784;
1556098018;2019-04-24-13:26;+27.8;+29.8;+39.0;+38.0;+37.0;800.008;800.006;800.012;800.025;
1556098021;2019-04-24-13:27;+27.8;+29.8;+40.0;+39.0;+38.0;884.040;834.669;859.726;827.321;
1556098024;2019-04-24-13:27;+27.8;+29.8;+50.0;+50.0;+47.0;2600.003;2600.018;2594.752;2599.893;
1556098027;2019-04-24-13:27;+27.8;+29.8;+41.0;+39.0;+40.0;1400.002;1400.012;1400.003;1400.004;
1556098030;2019-04-24-13:27;+27.8;+29.8;+39.0;+39.0;+38.0;1308.775;1846.518;1799.979;1500.406;
1556098033;2019-04-24-13:27;+27.8;+29.8;+44.0;+44.0;+44.0;899.999;900.005;900.001;900.005;
1556098036;2019-04-24-13:27;+27.8;+29.8;+40.0;+39.0;+39.0;900.007;900.011;900.002;900.006;
1556098039;2019-04-24-13:27;+27.8;+29.8;+39.0;+38.0;+38.0;800.008;800.039;800.007;800.101;
1556098043;2019-04-24-13:27;+27.8;+29.8;+39.0;+37.0;+38.0;800.005;800.016;800.034;800.008;
1556098046;2019-04-24-13:27;+27.8;+29.8;+39.0;+39.0;+38.0;2164.219;2228.245;2016.551;1826.761;
1556098049;2019-04-24-13:27;+27.8;+29.8;+51.0;+46.0;+51.0;3499.996;3500.008;3500.014;3500.006;
1556098052;2019-04-24-13:27;+27.8;+29.8;+41.0;+39.0;+39.0;868.050;846.992;816.388;837.160;
1556098055;2019-04-24-13:27;+27.8;+29.8;+40.0;+39.0;+39.0;800.170;800.005;800.036;800.024;
1556098058;2019-04-24-13:27;+27.8;+29.8;+40.0;+39.0;+39.0;800.011;800.010;800.018;800.031;
1556098061;2019-04-24-13:27;+27.8;+29.8;+39.0;+39.0;+37.0;944.533;908.253;935.673;1029.448;
1556098064;2019-04-24-13:27;+27.8;+29.8;+63.0;+53.0;+63.0;3500.007;3500.012;3500.017;3500.000;
1556098067;2019-04-24-13:27;+27.8;+29.8;+39.0;+38.0;+38.0;800.010;800.114;800.019;800.006;
1556098070;2019-04-24-13:27;+27.8;+29.8;+39.0;+38.0;+37.0;800.004;800.003;800.008;800.002;
1556098073;2019-04-24-13:27;+27.8;+29.8;+40.0;+39.0;+39.0;900.002;900.001;900.000;900.002;
1556098076;2019-04-24-13:27;+27.8;+29.8;+39.0;+38.0;+38.0;900.003;900.002;900.006;899.999;
1556098079;2019-04-24-13:27;+27.8;+29.8;+39.0;+38.0;+37.0;800.110;800.008;800.031;800.022;
1556098082;2019-04-24-13:28;+27.8;+29.8;+59.0;+59.0;+59.0;3500.006;3500.004;3500.003;3500.007;
1556098085;2019-04-24-13:28;+27.8;+29.8;+40.0;+39.0;+39.0;900.000;900.005;900.005;900.004;
1556098088;2019-04-24-13:28;+27.8;+29.8;+42.0;+40.0;+40.0;900.005;900.005;900.007;900.005;
1556098091;2019-04-24-13:28;+27.8;+29.8;+57.0;+57.0;+53.0;3500.153;3500.007;3500.125;3499.998;
1556098094;2019-04-24-13:28;+27.8;+29.8;+39.0;+38.0;+39.0;800.072;800.038;800.034;800.004;
1556098097;2019-04-24-13:28;+27.8;+29.8;+48.0;+48.0;+47.0;2900.007;2899.998;2900.050;2900.033;
1556098100;2019-04-24-13:28;+27.8;+29.8;+51.0;+51.0;+50.0;2405.788;913.931;2274.602;970.675;
1556098103;2019-04-24-13:28;+27.8;+29.8;+40.0;+38.0;+38.0;800.011;800.008;800.010;800.005;
1556098106;2019-04-24-13:28;+27.8;+29.8;+40.0;+39.0;+38.0;900.000;900.003;900.001;900.004;
1556098109;2019-04-24-13:28;+27.8;+29.8;+58.0;+53.0;+58.0;3485.159;3487.991;3476.106;3483.750;
1556098112;2019-04-24-13:28;+27.8;+29.8;+41.0;+40.0;+40.0;900.000;900.002;900.001;900.001;
1556098116;2019-04-24-13:28;+27.8;+29.8;+40.0;+39.0;+39.0;800.013;799.999;800.010;799.996;
1556098119;2019-04-24-13:28;+27.8;+29.8;+39.0;+38.0;+37.0;800.008;800.004;800.000;800.016;
1556098122;2019-04-24-13:28;+27.8;+29.8;+39.0;+38.0;+38.0;809.496;800.002;800.021;808.530;
1556098125;2019-04-24-13:28;+27.8;+29.8;+39.0;+38.0;+37.0;799.831;794.157;799.584;798.429;
1556098128;2019-04-24-13:28;+27.8;+29.8;+39.0;+38.0;+38.0;800.005;800.006;800.003;799.980;
1556098131;2019-04-24-13:28;+27.8;+29.8;+39.0;+38.0;+37.0;800.007;800.005;800.020;800.006;
1556098134;2019-04-24-13:28;+27.8;+29.8;+39.0;+38.0;+39.0;800.044;800.021;800.017;800.009;
1556098137;2019-04-24-13:28;+27.8;+29.8;+40.0;+39.0;+38.0;800.056;800.029;800.009;800.065;
1556098140;2019-04-24-13:29;+27.8;+29.8;+39.0;+38.0;+39.0;800.011;800.038;800.027;800.032;
1556098143;2019-04-24-13:29;+27.8;+29.8;+39.0;+38.0;+38.0;800.007;800.005;800.003;800.001;
1556098146;2019-04-24-13:29;+27.8;+29.8;+40.0;+40.0;+38.0;2685.574;2668.764;2405.955;2561.918;
1556098149;2019-04-24-13:29;+27.8;+29.8;+39.0;+38.0;+38.0;800.009;830.487;817.110;808.241;
1556098152;2019-04-24-13:29;+27.8;+29.8;+54.0;+51.0;+54.0;3499.670;3500.092;3485.074;3499.998;
1556098155;2019-04-24-13:29;+27.8;+29.8;+41.0;+40.0;+39.0;900.006;900.002;900.006;900.001;
1556098158;2019-04-24-13:29;+27.8;+29.8;+47.0;+47.0;+46.0;2900.007;2900.008;2900.068;2900.078;
1556098161;2019-04-24-13:29;+27.8;+29.8;+42.0;+41.0;+40.0;1700.117;1700.025;1700.006;1700.004;
1556098164;2019-04-24-13:29;+27.8;+29.8;+43.0;+42.0;+44.0;3500.055;3499.999;3500.051;3499.999;
1556098167;2019-04-24-13:29;+27.8;+29.8;+58.0;+58.0;+58.0;3500.339;3500.004;3500.020;3500.000;
1556098170;2019-04-24-13:29;+27.8;+29.8;+40.0;+40.0;+40.0;891.659;844.505;891.767;813.635;
1556098173;2019-04-24-13:29;+27.8;+29.8;+40.0;+38.0;+39.0;800.022;800.076;800.034;800.005;
1556098176;2019-04-24-13:29;+27.8;+29.8;+39.0;+37.0;+38.0;800.026;800.045;800.010;800.037;
1556098179;2019-04-24-13:29;+27.8;+29.8;+50.0;+50.0;+49.0;2765.726;2898.826;2857.377;2889.547;
1556098182;2019-04-24-13:29;+27.8;+29.8;+40.0;+39.0;+39.0;828.472;851.531;977.992;933.979;
1556098185;2019-04-24-13:29;+27.8;+29.8;+39.0;+39.0;+39.0;1087.396;904.564;1193.647;873.213;
1556098189;2019-04-24-13:29;+27.8;+29.8;+54.0;+54.0;+48.0;3200.272;3199.054;3198.509;3184.644;
1556098192;2019-04-24-13:29;+27.8;+29.8;+39.0;+38.0;+38.0;800.012;800.031;800.005;800.028;
1556098195;2019-04-24-13:29;+27.8;+29.8;+40.0;+39.0;+39.0;901.382;888.071;1092.997;1170.627;
1556098198;2019-04-24-13:29;+27.8;+29.8;+40.0;+39.0;+39.0;800.011;800.009;800.046;800.020;
1556098201;2019-04-24-13:30;+27.8;+29.8;+39.0;+39.0;+39.0;800.050;800.016;800.024;800.004;
1556098204;2019-04-24-13:30;+27.8;+29.8;+40.0;+39.0;+39.0;800.007;800.070;800.007;800.022;
1556098207;2019-04-24-13:30;+27.8;+29.8;+39.0;+38.0;+38.0;800.031;800.018;800.012;800.000;
1556098210;2019-04-24-13:30;+27.8;+29.8;+39.0;+39.0;+39.0;900.004;900.006;900.008;900.006;
1556098213;2019-04-24-13:30;+27.8;+29.8;+40.0;+39.0;+39.0;800.033;800.004;800.003;799.974;
1556098216;2019-04-24-13:30;+27.8;+29.8;+39.0;+38.0;+38.0;1198.622;1170.132;1144.189;1172.018;
1556098219;2019-04-24-13:30;+27.8;+29.8;+62.0;+49.0;+62.0;3500.023;3500.003;3500.002;3499.999;
1556098222;2019-04-24-13:30;+27.8;+29.8;+67.0;+67.0;+65.0;3500.001;3500.005;3500.013;3499.999;
1556098225;2019-04-24-13:30;+27.8;+29.8;+39.0;+38.0;+38.0;843.956;847.703;840.479;859.804;
1556098228;2019-04-24-13:30;+27.8;+29.8;+39.0;+38.0;+38.0;900.002;900.007;900.003;900.005;
1556098231;2019-04-24-13:30;+27.8;+29.8;+47.0;+48.0;+44.0;2600.009;2599.999;2600.004;2600.001;
1556098234;2019-04-24-13:30;+27.8;+29.8;+40.0;+39.0;+39.0;2090.583;2416.848;2081.015;2130.878;
1556098237;2019-04-24-13:30;+27.8;+29.8;+41.0;+41.0;+40.0;799.998;799.998;800.002;799.999;
1556098240;2019-04-24-13:30;+27.8;+29.8;+40.0;+39.0;+39.0;900.018;900.043;900.072;900.008;
1556098243;2019-04-24-13:30;+27.8;+29.8;+43.0;+42.0;+42.0;900.004;900.004;899.999;900.009;
1556098246;2019-04-24-13:30;+27.8;+29.8;+39.0;+38.0;+38.0;800.025;800.116;800.041;800.008;
1556098249;2019-04-24-13:30;+27.8;+29.8;+58.0;+57.0;+58.0;3500.002;3500.002;3500.004;3500.006;
1556098252;2019-04-24-13:30;+27.8;+29.8;+61.0;+61.0;+60.0;3299.998;3300.000;3300.121;3275.843;
1556098255;2019-04-24-13:30;+27.8;+29.8;+40.0;+39.0;+39.0;900.002;900.000;900.005;899.998;
1556098259;2019-04-24-13:30;+27.8;+29.8;+40.0;+39.0;+39.0;1456.556;1402.119;1011.532;1400.995;
1556098262;2019-04-24-13:31;+27.8;+29.8;+40.0;+39.0;+39.0;900.008;900.026;900.007;900.009;
1556098265;2019-04-24-13:31;+27.8;+29.8;+43.0;+43.0;+42.0;1700.004;1700.011;1700.005;1700.003;
1556098268;2019-04-24-13:31;+27.8;+29.8;+57.0;+57.0;+48.0;3299.988;3300.020;3300.018;3300.069;
1556098271;2019-04-24-13:31;+27.8;+29.8;+40.0;+39.0;+39.0;800.008;800.006;800.004;800.024;
1556098274;2019-04-24-13:31;+27.8;+29.8;+43.0;+42.0;+42.0;1400.012;1400.011;1400.004;1400.006;
1556098277;2019-04-24-13:31;+27.8;+29.8;+39.0;+39.0;+39.0;800.009;800.001;800.011;800.006;
1556098280;2019-04-24-13:31;+27.8;+29.8;+40.0;+39.0;+39.0;858.155;854.996;864.670;859.198;
1556098283;2019-04-24-13:31;+27.8;+29.8;+40.0;+39.0;+39.0;900.015;900.013;900.023;900.043;
1556098286;2019-04-24-13:31;+27.8;+29.8;+43.0;+43.0;+43.0;2900.009;2900.007;2900.009;2900.010;
1556098289;2019-04-24-13:31;+27.8;+29.8;+56.0;+56.0;+56.0;3500.001;3500.019;3500.000;3500.011;
1556098292;2019-04-24-13:31;+27.8;+29.8;+41.0;+40.0;+40.0;800.001;800.292;801.068;800.046;
1556098295;2019-04-24-13:31;+27.8;+29.8;+41.0;+39.0;+40.0;1000.003;1000.005;1000.005;1000.004;
1556098298;2019-04-24-13:31;+27.8;+29.8;+56.0;+56.0;+53.0;3500.033;3500.121;3499.943;3499.997;
1556098301;2019-04-24-13:31;+27.8;+29.8;+40.0;+39.0;+39.0;802.168;818.844;800.006;810.801;
1556098304;2019-04-24-13:31;+27.8;+29.8;+62.0;+62.0;+56.0;3500.085;3500.010;3500.011;3500.017;
1556098307;2019-04-24-13:31;+27.8;+29.8;+44.0;+44.0;+44.0;2000.005;2000.007;2000.005;1999.998;
1556098310;2019-04-24-13:31;+27.8;+29.8;+39.0;+38.0;+39.0;800.001;800.013;800.001;800.025;
1556098313;2019-04-24-13:31;+27.8;+29.8;+43.0;+42.0;+42.0;1700.062;1693.655;1622.885;1699.549;
1556098316;2019-04-24-13:31;+27.8;+29.8;+39.0;+38.0;+37.0;800.040;800.026;800.010;800.007;
1556098319;2019-04-24-13:31;+27.8;+29.8;+40.0;+40.0;+39.0;933.603;915.130;952.318;933.585;
1556098322;2019-04-24-13:32;+27.8;+29.8;+39.0;+39.0;+37.0;800.607;802.710;806.461;800.765;
1556098325;2019-04-24-13:32;+27.8;+29.8;+40.0;+38.0;+38.0;825.531;808.326;834.242;911.507;
1556098328;2019-04-24-13:32;+27.8;+29.8;+42.0;+41.0;+40.0;800.007;800.010;800.008;800.015;
1556098332;2019-04-24-13:32;+27.8;+29.8;+39.0;+38.0;+38.0;800.029;800.006;800.104;800.026;
1556098335;2019-04-24-13:32;+27.8;+29.8;+58.0;+58.0;+56.0;3448.771;3467.095;3393.210;3498.425;
1556098338;2019-04-24-13:32;+27.8;+29.8;+40.0;+39.0;+39.0;900.000;900.008;900.002;900.003;
1556098341;2019-04-24-13:32;+27.8;+29.8;+39.0;+39.0;+38.0;800.041;800.031;800.007;800.012;
1556098344;2019-04-24-13:32;+27.8;+29.8;+54.0;+53.0;+54.0;3500.008;3500.005;3500.035;3500.002;
1556098347;2019-04-24-13:32;+27.8;+29.8;+43.0;+42.0;+42.0;2000.002;2000.048;2000.016;2000.004;
1556098350;2019-04-24-13:32;+27.8;+29.8;+42.0;+41.0;+41.0;800.004;800.014;800.028;800.007;
