ts;Time;temp1;temp2;Package id 0;Core 0;Core 1
1554130468;2019-04-01:18:54;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130471;2019-04-01:18:54;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130474;2019-04-01:18:54;+27.8;	+29.8;	+66.0;	+66.0;	+64.0
1554130478;2019-04-01:18:54;+27.8;	+29.8;	+68.0;	+68.0;	+64.0
1554130481;2019-04-01:18:54;+27.8;	+29.8;	+65.0;	+65.0;	+63.0
1554130484;2019-04-01:18:54;+27.8;	+29.8;	+67.0;	+66.0;	+65.0
1554130487;2019-04-01:18:54;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130490;2019-04-01:18:54;+27.8;	+29.8;	+66.0;	+66.0;	+65.0
1554130493;2019-04-01:18:54;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130496;2019-04-01:18:54;+27.8;	+29.8;	+66.0;	+66.0;	+65.0
1554130501;2019-04-01:18:55;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130504;2019-04-01:18:55;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130507;2019-04-01:18:55;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130510;2019-04-01:18:55;+27.8;	+29.8;	+67.0;	+67.0;	+63.0
1554130513;2019-04-01:18:55;+27.8;	+29.8;	+68.0;	+68.0;	+64.0
1554130516;2019-04-01:18:55;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130519;2019-04-01:18:55;+27.8;	+29.8;	+66.0;	+66.0;	+65.0
1554130522;2019-04-01:18:55;+27.8;	+29.8;	+66.0;	+66.0;	+64.0
1554130525;2019-04-01:18:55;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130528;2019-04-01:18:55;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130531;2019-04-01:18:55;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130534;2019-04-01:18:55;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130537;2019-04-01:18:55;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130540;2019-04-01:18:55;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130544;2019-04-01:18:55;+27.8;	+29.8;	+66.0;	+66.0;	+64.0
1554130547;2019-04-01:18:55;+27.8;	+29.8;	+67.0;	+68.0;	+64.0
1554130550;2019-04-01:18:55;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130553;2019-04-01:18:55;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130556;2019-04-01:18:55;+27.8;	+29.8;	+67.0;	+68.0;	+64.0
1554130559;2019-04-01:18:55;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130562;2019-04-01:18:56;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130565;2019-04-01:18:56;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130568;2019-04-01:18:56;+27.8;	+29.8;	+52.0;	+51.0;	+51.0
1554130571;2019-04-01:18:56;+27.8;	+29.8;	+49.0;	+48.0;	+48.0
1554130574;2019-04-01:18:56;+27.8;	+29.8;	+49.0;	+48.0;	+47.0
1554130577;2019-04-01:18:56;+27.8;	+29.8;	+66.0;	+66.0;	+63.0
1554130580;2019-04-01:18:56;+27.8;	+29.8;	+66.0;	+66.0;	+64.0
1554130584;2019-04-01:18:56;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130587;2019-04-01:18:56;+27.8;	+29.8;	+68.0;	+68.0;	+63.0
1554130590;2019-04-01:18:56;+27.8;	+29.8;	+68.0;	+68.0;	+64.0
1554130593;2019-04-01:18:56;+27.8;	+29.8;	+68.0;	+68.0;	+64.0
1554130596;2019-04-01:18:56;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130599;2019-04-01:18:56;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130602;2019-04-01:18:56;+27.8;	+29.8;	+68.0;	+68.0;	+64.0
1554130606;2019-04-01:18:56;+27.8;	+29.8;	+68.0;	+68.0;	+64.0
1554130609;2019-04-01:18:56;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130612;2019-04-01:18:56;+27.8;	+29.8;	+67.0;	+68.0;	+65.0
1554130615;2019-04-01:18:56;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130618;2019-04-01:18:56;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130621;2019-04-01:18:57;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130624;2019-04-01:18:57;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130627;2019-04-01:18:57;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130630;2019-04-01:18:57;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130633;2019-04-01:18:57;+27.8;	+29.8;	+68.0;	+67.0;	+64.0
1554130636;2019-04-01:18:57;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130639;2019-04-01:18:57;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130642;2019-04-01:18:57;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130645;2019-04-01:18:57;+27.8;	+29.8;	+67.0;	+67.0;	+67.0
1554130648;2019-04-01:18:57;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130651;2019-04-01:18:57;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130654;2019-04-01:18:57;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130657;2019-04-01:18:57;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130660;2019-04-01:18:57;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130663;2019-04-01:18:57;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554130666;2019-04-01:18:57;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130669;2019-04-01:18:57;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130672;2019-04-01:18:57;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130675;2019-04-01:18:57;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130678;2019-04-01:18:57;+27.8;	+29.8;	+66.0;	+66.0;	+64.0
1554130681;2019-04-01:18:58;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130684;2019-04-01:18:58;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130687;2019-04-01:18:58;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130690;2019-04-01:18:58;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130693;2019-04-01:18:58;+27.8;	+29.8;	+66.0;	+66.0;	+65.0
1554130696;2019-04-01:18:58;+27.8;	+29.8;	+68.0;	+68.0;	+64.0
1554130699;2019-04-01:18:58;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130702;2019-04-01:18:58;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554130706;2019-04-01:18:58;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554130709;2019-04-01:18:58;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130712;2019-04-01:18:58;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554130715;2019-04-01:18:58;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130718;2019-04-01:18:58;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554130721;2019-04-01:18:58;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554130724;2019-04-01:18:58;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130727;2019-04-01:18:58;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130730;2019-04-01:18:58;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130733;2019-04-01:18:58;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130736;2019-04-01:18:58;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554130739;2019-04-01:18:58;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554130742;2019-04-01:18:59;+27.8;	+29.8;	+68.0;	+68.0;	+64.0
1554130745;2019-04-01:18:59;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554130748;2019-04-01:18:59;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554130751;2019-04-01:18:59;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130754;2019-04-01:18:59;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130757;2019-04-01:18:59;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554130760;2019-04-01:18:59;+27.8;	+29.8;	+54.0;	+54.0;	+53.0
1554130764;2019-04-01:18:59;+27.8;	+29.8;	+50.0;	+49.0;	+48.0
1554130767;2019-04-01:18:59;+27.8;	+29.8;	+48.0;	+48.0;	+47.0
1554130770;2019-04-01:18:59;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130773;2019-04-01:18:59;+27.8;	+29.8;	+66.0;	+66.0;	+64.0
1554130776;2019-04-01:18:59;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130779;2019-04-01:18:59;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130782;2019-04-01:18:59;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130785;2019-04-01:18:59;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130788;2019-04-01:18:59;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130791;2019-04-01:18:59;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130794;2019-04-01:18:59;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130797;2019-04-01:18:59;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130800;2019-04-01:19:00;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554130803;2019-04-01:19:00;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130806;2019-04-01:19:00;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130809;2019-04-01:19:00;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130812;2019-04-01:19:00;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130815;2019-04-01:19:00;+27.8;	+29.8;	+68.0;	+68.0;	+64.0
1554130818;2019-04-01:19:00;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130821;2019-04-01:19:00;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130824;2019-04-01:19:00;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130827;2019-04-01:19:00;+27.8;	+29.8;	+68.0;	+68.0;	+64.0
1554130830;2019-04-01:19:00;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130833;2019-04-01:19:00;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130836;2019-04-01:19:00;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130839;2019-04-01:19:00;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130842;2019-04-01:19:00;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130845;2019-04-01:19:00;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554130848;2019-04-01:19:00;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130851;2019-04-01:19:00;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130854;2019-04-01:19:00;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130857;2019-04-01:19:00;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130860;2019-04-01:19:01;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554130863;2019-04-01:19:01;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554130866;2019-04-01:19:01;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554130869;2019-04-01:19:01;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130872;2019-04-01:19:01;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554130875;2019-04-01:19:01;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130879;2019-04-01:19:01;+27.8;	+29.8;	+50.0;	+49.0;	+49.0
1554130882;2019-04-01:19:01;+27.8;	+29.8;	+50.0;	+49.0;	+48.0
1554130885;2019-04-01:19:01;+27.8;	+29.8;	+67.0;	+67.0;	+63.0
1554130888;2019-04-01:19:01;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130892;2019-04-01:19:01;+27.8;	+29.8;	+68.0;	+68.0;	+67.0
1554130895;2019-04-01:19:01;+27.8;	+29.8;	+68.0;	+68.0;	+64.0
1554130898;2019-04-01:19:01;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554130901;2019-04-01:19:01;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130904;2019-04-01:19:01;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130907;2019-04-01:19:01;+27.8;	+29.8;	+67.0;	+67.0;	+67.0
1554130910;2019-04-01:19:01;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130913;2019-04-01:19:01;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130916;2019-04-01:19:01;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130919;2019-04-01:19:01;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130922;2019-04-01:19:02;+27.8;	+29.8;	+66.0;	+66.0;	+64.0
1554130925;2019-04-01:19:02;+27.8;	+29.8;	+68.0;	+68.0;	+67.0
1554130928;2019-04-01:19:02;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130931;2019-04-01:19:02;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554130934;2019-04-01:19:02;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554130937;2019-04-01:19:02;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554130940;2019-04-01:19:02;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130943;2019-04-01:19:02;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130946;2019-04-01:19:02;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130949;2019-04-01:19:02;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554130952;2019-04-01:19:02;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130955;2019-04-01:19:02;+27.8;	+29.8;	+68.0;	+68.0;	+64.0
1554130959;2019-04-01:19:02;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554130962;2019-04-01:19:02;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554130965;2019-04-01:19:02;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554130968;2019-04-01:19:02;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554130971;2019-04-01:19:02;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130974;2019-04-01:19:02;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130977;2019-04-01:19:02;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554130980;2019-04-01:19:03;+27.8;	+29.8;	+68.0;	+68.0;	+64.0
1554130983;2019-04-01:19:03;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554130986;2019-04-01:19:03;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554130989;2019-04-01:19:03;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554130992;2019-04-01:19:03;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554130995;2019-04-01:19:03;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554130998;2019-04-01:19:03;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131001;2019-04-01:19:03;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131004;2019-04-01:19:03;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131007;2019-04-01:19:03;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131010;2019-04-01:19:03;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131013;2019-04-01:19:03;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131016;2019-04-01:19:03;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131019;2019-04-01:19:03;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131022;2019-04-01:19:03;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554131025;2019-04-01:19:03;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131028;2019-04-01:19:03;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131031;2019-04-01:19:03;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131034;2019-04-01:19:03;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131037;2019-04-01:19:03;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131040;2019-04-01:19:04;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131043;2019-04-01:19:04;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131046;2019-04-01:19:04;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554131049;2019-04-01:19:04;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131052;2019-04-01:19:04;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131055;2019-04-01:19:04;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131058;2019-04-01:19:04;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131061;2019-04-01:19:04;+27.8;	+29.8;	+68.0;	+68.0;	+67.0
1554131064;2019-04-01:19:04;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131067;2019-04-01:19:04;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131070;2019-04-01:19:04;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131073;2019-04-01:19:04;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131076;2019-04-01:19:04;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131080;2019-04-01:19:04;+27.8;	+29.8;	+53.0;	+53.0;	+53.0
1554131083;2019-04-01:19:04;+27.8;	+29.8;	+50.0;	+49.0;	+49.0
1554131086;2019-04-01:19:04;+27.8;	+29.8;	+49.0;	+49.0;	+48.0
1554131089;2019-04-01:19:04;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554131092;2019-04-01:19:04;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131096;2019-04-01:19:04;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131100;2019-04-01:19:05;+27.8;	+29.8;	+69.0;	+68.0;	+65.0
1554131103;2019-04-01:19:05;+27.8;	+29.8;	+68.0;	+68.0;	+64.0
1554131106;2019-04-01:19:05;+27.8;	+29.8;	+68.0;	+68.0;	+64.0
1554131109;2019-04-01:19:05;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131112;2019-04-01:19:05;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131115;2019-04-01:19:05;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131118;2019-04-01:19:05;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131121;2019-04-01:19:05;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131124;2019-04-01:19:05;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554131127;2019-04-01:19:05;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131130;2019-04-01:19:05;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554131133;2019-04-01:19:05;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131136;2019-04-01:19:05;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131140;2019-04-01:19:05;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131143;2019-04-01:19:05;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131146;2019-04-01:19:05;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131149;2019-04-01:19:05;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554131152;2019-04-01:19:05;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131155;2019-04-01:19:05;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131158;2019-04-01:19:05;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131161;2019-04-01:19:06;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131164;2019-04-01:19:06;+27.8;	+29.8;	+50.0;	+50.0;	+49.0
1554131167;2019-04-01:19:06;+27.8;	+29.8;	+50.0;	+49.0;	+48.0
1554131170;2019-04-01:19:06;+27.8;	+29.8;	+66.0;	+66.0;	+63.0
1554131173;2019-04-01:19:06;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554131176;2019-04-01:19:06;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131179;2019-04-01:19:06;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131182;2019-04-01:19:06;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554131185;2019-04-01:19:06;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131189;2019-04-01:19:06;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131192;2019-04-01:19:06;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131195;2019-04-01:19:06;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131198;2019-04-01:19:06;+27.8;	+29.8;	+68.0;	+68.0;	+64.0
1554131201;2019-04-01:19:06;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131204;2019-04-01:19:06;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131207;2019-04-01:19:06;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131210;2019-04-01:19:06;+27.8;	+29.8;	+69.0;	+69.0;	+67.0
1554131213;2019-04-01:19:06;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131216;2019-04-01:19:06;+27.8;	+29.8;	+67.0;	+68.0;	+66.0
1554131219;2019-04-01:19:06;+27.8;	+29.8;	+66.0;	+66.0;	+65.0
1554131222;2019-04-01:19:07;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131225;2019-04-01:19:07;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131228;2019-04-01:19:07;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131231;2019-04-01:19:07;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131234;2019-04-01:19:07;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131237;2019-04-01:19:07;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131240;2019-04-01:19:07;+27.8;	+29.8;	+68.0;	+68.0;	+63.0
1554131243;2019-04-01:19:07;+27.8;	+29.8;	+51.0;	+51.0;	+50.0
1554131246;2019-04-01:19:07;+27.8;	+29.8;	+50.0;	+49.0;	+48.0
1554131249;2019-04-01:19:07;+27.8;	+29.8;	+50.0;	+48.0;	+48.0
1554131252;2019-04-01:19:07;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554131255;2019-04-01:19:07;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554131258;2019-04-01:19:07;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554131261;2019-04-01:19:07;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554131264;2019-04-01:19:07;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131267;2019-04-01:19:07;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131272;2019-04-01:19:07;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131275;2019-04-01:19:07;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131278;2019-04-01:19:07;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131281;2019-04-01:19:08;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554131284;2019-04-01:19:08;+27.8;	+29.8;	+67.0;	+67.0;	+65.0
1554131287;2019-04-01:19:08;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131291;2019-04-01:19:08;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131294;2019-04-01:19:08;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131297;2019-04-01:19:08;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131300;2019-04-01:19:08;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131303;2019-04-01:19:08;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131306;2019-04-01:19:08;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131309;2019-04-01:19:08;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131312;2019-04-01:19:08;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131315;2019-04-01:19:08;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131318;2019-04-01:19:08;+27.8;	+29.8;	+68.0;	+67.0;	+66.0
1554131321;2019-04-01:19:08;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131324;2019-04-01:19:08;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131328;2019-04-01:19:08;+27.8;	+29.8;	+69.0;	+69.0;	+67.0
1554131331;2019-04-01:19:08;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131334;2019-04-01:19:08;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131337;2019-04-01:19:08;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131340;2019-04-01:19:09;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131343;2019-04-01:19:09;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131346;2019-04-01:19:09;+27.8;	+29.8;	+68.0;	+68.0;	+67.0
1554131349;2019-04-01:19:09;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131352;2019-04-01:19:09;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131355;2019-04-01:19:09;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131358;2019-04-01:19:09;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131361;2019-04-01:19:09;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131364;2019-04-01:19:09;+27.8;	+29.8;	+67.0;	+67.0;	+67.0
1554131367;2019-04-01:19:09;+27.8;	+29.8;	+68.0;	+68.0;	+64.0
1554131370;2019-04-01:19:09;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131373;2019-04-01:19:09;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131376;2019-04-01:19:09;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131379;2019-04-01:19:09;+27.8;	+29.8;	+50.0;	+50.0;	+49.0
1554131383;2019-04-01:19:09;+27.8;	+29.8;	+50.0;	+49.0;	+48.0
1554131386;2019-04-01:19:09;+27.8;	+29.8;	+67.0;	+67.0;	+64.0
1554131389;2019-04-01:19:09;+27.8;	+29.8;	+67.0;	+67.0;	+66.0
1554131392;2019-04-01:19:09;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131395;2019-04-01:19:09;+27.8;	+29.8;	+68.0;	+68.0;	+66.0
1554131398;2019-04-01:19:09;+27.8;	+29.8;	+69.0;	+69.0;	+64.0
1554131401;2019-04-01:19:10;+27.8;	+29.8;	+68.0;	+68.0;	+65.0
1554131404;2019-04-01:19:10;+27.8;	+29.8;	+69.0;	+69.0;	+64.0
1554131407;2019-04-01:19:10;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
1554131410;2019-04-01:19:10;+27.8;	+29.8;	+69.0;	+69.0;	+66.0
1554131413;2019-04-01:19:10;+27.8;	+29.8;	+68.0;	+69.0;	+65.0
1554131416;2019-04-01:19:10;+27.8;	+29.8;	+69.0;	+69.0;	+65.0
